Language,basicness_score_experimental,basicness_rank,basicness_score,word_in_children_res,word_in_second_lang_learn_res,en_lemmas,n_hyponyms,n_synonyms,n_syn_senses,avg_word_length,avg_word_frequency,avg_n_senses,normalized_length,normalized_n_senses,normalized_frequency,normalized_n_hyponyms,normalized_n_synonyms,normalized_n_syn_senses,example_en_lemma,example_en_gloss,ili
nb,0.8818826314903164,4,0.4696442042090049,1,1,river,0,1,1,3.0,7.24e-06,1.0,0.0,0.0,0.01038019776154782,0.0,0.0,0.0,river,a large natural stream of water (larger than a creek),i86078
en,0.736902859227122,4,0.6978992138557175,1,1,river,200,1,1,5.0,0.000107,1.0,0.19999999999998,0.0,0.22993275730691115,0.999999999999995,0.0,0.0,river,a large natural stream of water (larger than a creek),i86078
es,0.7164762958353251,4,0.8453620595980389,1,1,river,37,1,2,3.0,0.000126,2.0,0.08333333333332639,0.076923076923071,0.1587344128872198,0.9999999999999729,0.0,0.07142857142856633,river,a large natural stream of water (larger than a creek),i86078
it,0.41538079690514706,3,0.4689700688888699,0,1,river,73,1,4,5.0,6.31e-05,4.0,0.21428571428569898,0.16129032258063475,0.06506101887796732,0.9999999999999863,0.0,0.031249999999999514,river,a large natural stream of water (larger than a creek),i86078
en,0.6607714815810242,4,0.3616773402737133,0,1,sea,40,1,3,3.0,0.000115,3.0,0.0,0.2857142857142449,0.24768646890285065,0.199999999999999,0.0,0.09523809523809071,sea,a division of an ocean or a large body of salt water partially enclosed by land,i86143
it,0.5439483170032976,4,0.3761032012213808,0,1,sea,23,2,10,4.5,0.0001075,5.0,0.1785714285714158,0.22580645161288865,0.11160355808110188,0.31506849315068064,0.09090909090908264,0.12499999999999806,sea,a division of an ocean or a large body of salt water partially enclosed by land,i86143
es,0.5243666255931657,4,0.48259859502323427,0,1,sea,5,2,5,4.5,7.379999999999999e-05,2.5,0.20833333333331597,0.11538461538460651,0.09211114077406651,0.13513513513513148,0.2499999999999375,0.2857142857142653,sea,a division of an ocean or a large body of salt water partially enclosed by land,i86143
nb,0.44425153796427236,4,0.5283497297350843,0,1,sea,0,2,8,3.0,1.81e-05,4.0,0.0,0.3333333333332963,0.026075143489415458,0.0,0.33333333333322224,0.5833333333332847,sea,a division of an ocean or a large body of salt water partially enclosed by land,i86143
es,0.5150986148587444,4,0.4845243903268961,0,1,"coast, sea-coast, seashore",1,2,6,5.0,7.875e-05,3.0,0.24999999999997916,0.153846153846142,0.0984288648537621,0.027027027027026296,0.2499999999999375,0.3571428571428316,coast,the shore of a sea or ocean,i86148
it,0.41615313653347064,3,0.4528220766244096,1,0,"coast, sea-coast, seashore",0,6,28,5.75,4.695e-05,5.5,0.2678571428571237,0.2580645161290156,0.04813169437052087,0.0,0.45454545454541323,0.40624999999999367,coast,the shore of a sea or ocean,i86148
nb,0.40781290002519255,3,0.43075977908864693,0,1,"coast, sea-coast, seashore",0,3,3,7.333333333333333,1.4316e-06,1.0,0.5416666666665989,0.0,0.001985858648679827,0.0,0.6666666666664445,0.16666666666665278,coast,the shore of a sea or ocean,i86148
en,0.2500328841687223,2,0.17820106831530766,0,0,"coast, sea-coast, seashore",9,4,7,7.333333333333333,3.9977333333333334e-05,2.0,0.43333333333329,0.14285714285712245,0.08119512050806288,0.044999999999999776,0.27272727272724795,0.28571428571427215,coast,the shore of a sea or ocean,i86148
nb,0.7005942750335254,4,0.2804819552914845,0,1,sun,0,1,2,3.0,3.09e-05,2.0,0.0,0.11111111111109877,0.04457379038782299,0.0,0.0,0.08333333333332639,sun,the star that is the source of light and heat for the planets in the solar system,i86272
es,0.5452414897820433,4,0.5087046221004216,0,1,sun,0,1,7,3.0,0.000123,7.0,0.08333333333332639,0.46153846153842604,0.1549054892025558,0.0,0.0,0.42857142857139796,sun,the star that is the source of light and heat for the planets in the solar system,i86272
it,0.5343237109836314,4,0.3984487479952364,0,1,sun,0,2,12,4.0,0.000135,11.0,0.14285714285713266,0.6129032258064121,0.1404305812361965,0.0,0.09090909090908264,0.15624999999999759,sun,the star that is the source of light and heat for the planets in the solar system,i86272
en,0.5152456195832655,4,0.48963965654573716,0,1,sun,0,2,8,3.0,9.33e-05,6.0,0.0,0.7142857142856123,0.19952952619886483,0.0,0.09090909090908264,0.3333333333333175,sun,the star that is the source of light and heat for the planets in the solar system,i86272
nb,0.7335665234385877,4,0.23482210210450244,0,1,"vale, valley",0,1,1,3.0,8.91e-06,1.0,0.0,0.0,0.012793693099074424,0.0,0.0,0.0,vale,a long depression in the surface of the land that usually contains a river,i86379
es,0.6737435472544349,4,0.2926026942900259,0,1,"vale, valley",3,1,1,5.0,4.57e-05,1.0,0.24999999999997916,0.0,0.05624688892771388,0.08108108108107888,0.0,0.0,vale,a long depression in the surface of the land that usually contains a river,i86379
en,0.41503968951601383,3,0.046955168992242,0,0,"vale, valley",12,2,2,5.0,2.8335000000000002e-05,1.0,0.19999999999998,0.0,0.05535829197008879,0.0599999999999997,0.09090909090908264,0.047619047619045354,vale,a long depression in the surface of the land that usually contains a river,i86379
it,0.3589925666211963,3,0.06563276751325046,0,0,"vale, valley",7,3,5,5.666666666666667,1.7729999999999998e-05,1.6666666666666667,0.2619047619047432,0.010752688172042321,0.017501671948998522,0.0958904109589028,0.18181818181816528,0.04687499999999927,vale,a long depression in the surface of the land that usually contains a river,i86379
nb,0.5824749827504865,4,0.4023659628150474,0,1,"falls, waterfall",0,2,4,4.0,0.0001055,2.0,0.12499999999998437,0.11111111111109877,0.1523862168426044,0.0,0.33333333333322224,0.24999999999997916,falls,a steep descent of the water of a river,i86414
en,0.33317309520412125,2,0.0803376486200403,0,0,"falls, waterfall",16,2,3,7.0,2.3085e-05,1.5,0.39999999999996,0.07142857142856122,0.0437074187352535,0.0799999999999996,0.09090909090908264,0.09523809523809071,falls,a steep descent of the water of a river,i86414
es,0.3088056470500933,2,0.10469237240171525,0,0,"falls, waterfall",9,1,2,7.0,3.63e-06,2.0,0.41666666666663194,0.076923076923071,0.002552615789775988,0.24324324324323665,0.0,0.07142857142856633,falls,a steep descent of the water of a river,i86414
it,0.2760236416828132,2,0.10315917901675206,0,0,"falls, waterfall",1,3,12,8.333333333333334,2.1462000000000003e-06,4.0,0.45238095238092013,0.16129032258063475,0.001165869641930772,0.013698630136986115,0.18181818181816528,0.15624999999999759,falls,a steep descent of the water of a river,i86414
it,0.5619035841672292,4,0.3443519452154901,0,1,nature,0,1,9,6.0,0.000123,9.0,0.2857142857142653,0.48387096774190425,0.12785151658670066,0.0,0.0,0.1093749999999983,nature,a causal agent creating and controlling things in the universe,i86562
nb,0.5140301770577255,4,0.8838783436735598,1,1,nature,0,1,10,5.0,3.89e-05,10.0,0.24999999999996875,0.9999999999998889,0.05613544469932769,0.0,0.0,0.7499999999999375,nature,a causal agent creating and controlling things in the universe,i86562
es,0.46108764044992506,4,0.444450840775692,0,1,nature,0,1,5,10.0,8.32e-05,5.0,0.6666666666666111,0.307692307692284,0.10410843498601366,0.0,0.0,0.2857142857142653,nature,a causal agent creating and controlling things in the universe,i86562
en,0.29786340310004084,2,0.18778145787186543,0,0,nature,0,1,5,6.0,9.55e-05,5.0,0.29999999999997,0.5714285714284898,0.20441179688774816,0.0,0.0,0.19047619047618142,nature,a causal agent creating and controlling things in the universe,i86562
nb,0.6555577749118865,4,0.23645646993957456,0,1,"fisher, fisherman",0,1,1,6.0,1.29e-05,1.0,0.37499999999995315,0.0,0.0185600681869374,0.0,0.0,0.0,fisher,someone whose occupation is catching fish,i89974
es,0.37814073023292877,3,0.0,0,0,"fisher, fisherman",0,1,1,8.0,3.63e-06,1.0,0.4999999999999583,0.0,0.002552615789775988,0.0,0.0,0.0,fisher,someone whose occupation is catching fish,i89974
it,0.3675424709771911,3,0.002455342176056991,0,0,"fisher, fisherman",1,1,2,9.0,4.07e-06,2.0,0.4999999999999643,0.03225806451612695,0.0031825033563224444,0.013698630136986115,0.0,0.0,fisher,someone whose occupation is catching fish,i89974
en,0.32959456808080395,2,0.06104089628707647,0,0,"fisher, fisherman",2,2,3,7.5,6.795e-06,1.5,0.449999999999955,0.07142857142856122,0.007556423498021741,0.00999999999999995,0.09090909090908264,0.09523809523809071,fisher,someone whose occupation is catching fish,i89974
nb,0.8294557854705624,4,0.5168432965601059,1,1,"guest, invitee",0,1,2,5.0,1.82e-05,2.0,0.24999999999996875,0.11111111111109877,0.026219664168309263,0.0,0.0,0.08333333333332639,guest,a visitor to whom hospitality is extended,i90350
it,0.5796784835905022,4,0.2849156019460769,1,0,"guest, invitee",0,2,8,7.0,2.4449999999999998e-05,4.0,0.3571428571428316,0.16129032258063475,0.024545948152716185,0.0,0.09090909090908264,0.09374999999999854,guest,a visitor to whom hospitality is extended,i90350
en,0.5557951776948983,4,0.3479428560442284,1,0,"guest, invitee",3,2,5,6.0,1.90645e-05,2.5,0.29999999999997,0.21428571428568366,0.03478506905131917,0.014999999999999925,0.09090909090908264,0.19047619047618142,guest,a visitor to whom hospitality is extended,i90350
es,0.24578857823715589,2,0.18292387793729262,0,0,"guest, invitee",1,2,5,7.5,1.3585e-05,2.5,0.4583333333332951,0.11538461538460651,0.015258260883385966,0.027027027027026296,0.2499999999999375,0.2857142857142653,guest,a visitor to whom hospitality is extended,i90350
it,0.8237056343435357,4,0.5643845417351254,1,1,"king, rex, male monarch",4,1,9,2.0,0.000182,9.0,0.0,0.48387096774190425,0.18969858444672183,0.05479452054794446,0.0,0.1093749999999983,king,a male sovereign; ruler of a kingdom,i90847
nb,0.8059934271475409,4,0.5646666111600703,1,1,"king, rex, male monarch",0,1,3,5.0,4.37e-05,3.0,0.24999999999996875,0.22222222222219754,0.06307243728623052,0.0,0.0,0.16666666666665278,king,a male sovereign; ruler of a kingdom,i90847
es,0.7026174237503611,4,0.8108978887363777,1,1,"king, rex, male monarch",9,2,6,5.0,9.097e-05,3.0,0.24999999999997916,0.153846153846142,0.11402534732929338,0.24324324324323665,0.2499999999999375,0.3571428571428316,king,a male sovereign; ruler of a kingdom,i90847
en,0.3205111362195095,2,0.5877974487795941,1,0,"king, rex, male monarch",79,3,12,6.333333333333333,5.345666666666666e-05,4.0,0.33333333333329995,0.4285714285713673,0.11110864507125455,0.394999999999998,0.18181818181816528,0.5238095238094989,king,a male sovereign; ruler of a kingdom,i90847
nb,0.6841157258913724,4,0.2361577213709289,0,1,prince,0,1,1,5.0,1.58e-05,1.0,0.24999999999996875,0.0,0.022751167874857856,0.0,0.0,0.0,prince,a male member of a royal family other than the sovereign (especially the son of a sovereign),i92240
en,0.4351143618557517,4,0.022420927057600928,0,0,prince,14,1,1,6.0,5.25e-05,1.0,0.29999999999997,0.0,0.10898559705957347,0.06999999999999965,0.0,0.0,prince,a male member of a royal family other than the sovereign (especially the son of a sovereign),i92240
es,0.3832242048542025,3,0.013728204699690993,0,0,prince,1,1,1,8.0,4.17e-05,1.0,0.4999999999999583,0.0,0.0511416573481619,0.027027027027026296,0.0,0.0,prince,a male member of a royal family other than the sovereign (especially the son of a sovereign),i92240
it,0.3650095671274092,3,0.0370676228423814,0,0,prince,11,1,2,8.0,5.62e-05,2.0,0.42857142857139796,0.03225806451612695,0.05782805670450723,0.15068493150684725,0.0,0.0,prince,a male member of a royal family other than the sovereign (especially the son of a sovereign),i92240
it,0.4440304466748174,4,0.06793811294082854,0,0,saint,4,3,6,3.3333333333333335,0.0001935333333333333,2.0,0.09523809523808845,0.03225806451612695,0.20178846324873723,0.05479452054794446,0.18181818181816528,0.06249999999999903,saint,a person who has died and has been declared a saint by canonization,i92688
nb,0.42264431253799367,3,0.00555405086565195,0,0,saint,0,1,1,6.0,4.37e-05,1.0,0.37499999999995315,0.0,0.06307243728623052,0.0,0.0,0.0,saint,a person who has died and has been declared a saint by canonization,i92688
en,0.31941930583478695,2,0.1401896646380353,0,0,saint,45,1,3,5.0,2.57e-05,3.0,0.19999999999998,0.2857142857142449,0.04951066321317622,0.22499999999999887,0.0,0.09523809523809071,saint,a person who has died and has been declared a saint by canonization,i92688
es,0.308837307682264,2,0.17919470665390144,0,0,saint,13,1,3,5.0,7.41e-05,3.0,0.24999999999997916,0.153846153846142,0.09249403314253292,0.3513513513513418,0.0,0.14285714285713266,saint,a person who has died and has been declared a saint by canonization,i92688
es,0.4194486043776805,3,0.0003983054471553765,0,0,fog,0,1,1,6.0,8.13e-06,1.0,0.33333333333330556,0.0,0.00829600131677196,0.0,0.0,0.0,fog,droplets of water vapor suspended in the air near the ground,i97801
en,0.40351150404799263,3,0.09087013398929353,0,0,fog,4,1,3,3.0,7.94e-06,3.0,0.0,0.2857142857142449,0.01009742347019058,0.0199999999999999,0.0,0.09523809523809071,fog,droplets of water vapor suspended in the air near the ground,i97801
nb,0.37525027036735303,3,0.09290859910043225,0,0,fog,1,1,2,4.0,6.76e-06,2.0,0.12499999999998437,0.11111111111109877,0.009686498502857537,0.19999999999996,0.0,0.08333333333332639,fog,droplets of water vapor suspended in the air near the ground,i97801
it,0.32620355026183634,2,0.07324805775823545,0,0,fog,2,2,8,7.0,5.8830499999999995e-06,4.0,0.3571428571428316,0.16129032258063475,0.005083042786553144,0.02739726027397223,0.09090909090908264,0.09374999999999854,fog,droplets of water vapor suspended in the air near the ground,i97801
nb,0.6022256866328042,4,0.33349741821397055,0,1,"violent storm, storm",0,2,2,4.5,1.3145e-05,1.0,0.18749999999997657,0.0,0.01891414385022723,0.0,0.33333333333322224,0.08333333333332639,violent storm,a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightning,i97824
en,0.27812176981447856,2,0.10311763403700767,0,0,"violent storm, storm",8,2,4,9.0,3.17e-05,2.0,0.59999999999994,0.14285714285712245,0.06282594691013083,0.0399999999999998,0.09090909090908264,0.14285714285713608,violent storm,a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightning,i97824
es,0.18191544037811438,2,0.17823714729539042,0,0,"violent storm, storm",4,2,4,12.5,1.8e-05,2.0,0.8749999999999271,0.076923076923071,0.02089316023931646,0.10810810810810519,0.2499999999999375,0.21428571428569898,violent storm,a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightning,i97824
it,0.16581946734123512,2,0.2579767249756246,0,0,"violent storm, storm",5,7,28,7.666666666666667,1.4113333333333334e-05,4.666666666666667,0.40476190476187585,0.20430107526880403,0.013710481631025478,0.06849315068493057,0.5454545454544959,0.40624999999999367,violent storm,a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightning,i97824
en,0.7949639300521476,4,0.5539255004876046,1,1,"rain, rainfall",5,2,4,6.0,2.8955e-05,2.0,0.29999999999997,0.14285714285712245,0.0567342046187741,0.024999999999999876,0.09090909090908264,0.14285714285713608,rain,water falling in drops from vapor condensed in the atmosphere,i98034
es,0.7922839155818237,4,0.6401478111987539,1,1,"rain, rainfall",3,1,3,6.0,4.07e-05,3.0,0.33333333333330556,0.153846153846142,0.049865349453273915,0.08108108108107888,0.0,0.14285714285713266,rain,water falling in drops from vapor condensed in the atmosphere,i98034
nb,0.7481749105453822,4,0.615777082679088,1,1,"rain, rainfall",1,2,2,5.5,1.256e-05,1.0,0.3124999999999609,0.0,0.01806869787869845,0.19999999999996,0.33333333333322224,0.08333333333332639,rain,water falling in drops from vapor condensed in the atmosphere,i98034
it,0.7421152884089954,4,0.599647273363219,1,1,"rain, rainfall",7,2,15,6.0,0.00011525,7.5,0.2857142857142653,0.3870967741935234,0.11972753733390126,0.0958904109589028,0.09090909090908264,0.20312499999999684,rain,water falling in drops from vapor condensed in the atmosphere,i98034
nb,0.7417022242405917,4,0.23482210210450244,0,1,"snowfall, snow",0,1,1,3.0,3.8e-05,1.0,0.0,0.0,0.054834758589283425,0.0,0.0,0.0,snowfall,precipitation falling from clouds in the form of ice crystals,i98073
en,0.5595551503002834,4,0.34750057614648977,0,1,"snowfall, snow",2,2,5,6.0,2.368e-05,2.5,0.29999999999997,0.21428571428568366,0.0450278510352015,0.00999999999999995,0.09090909090908264,0.19047619047618142,snowfall,precipitation falling from clouds in the form of ice crystals,i98073
it,0.37736669170282167,3,0.04272104112908655,0,0,"snowfall, snow",2,2,5,6.0,1.503e-05,2.5,0.2857142857142653,0.0645161290322539,0.014671382402861964,0.02739726027397223,0.09090909090908264,0.04687499999999927,snowfall,precipitation falling from clouds in the form of ice crystals,i98073
es,0.3394231782212585,2,0.12066009177817727,0,0,"snowfall, snow",0,1,4,5.0,2.45e-05,4.0,0.24999999999997916,0.23076923076921302,0.029189161556088417,0.0,0.0,0.21428571428569898,snowfall,precipitation falling from clouds in the form of ice crystals,i98073
nb,0.867145403107305,4,0.5635730450507871,1,1,"conditions, weather, weather condition",2,1,1,3.0,0.000191,1.0,0.0,0.0,0.2759513972968109,0.39999999999992,0.0,0.0,conditions,the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation,i98170
it,0.7979058762480404,4,0.7758681192605206,1,1,"conditions, weather, weather condition",13,1,17,5.0,0.000955,17.0,0.21428571428569898,0.9999999999999355,0.9999999989517446,0.1780821917808195,0.0,0.23437499999999636,conditions,the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation,i98170
en,0.4135320250955081,3,0.40779502471994583,0,1,"conditions, weather, weather condition",11,4,6,11.333333333333334,6.873333333333333e-05,1.6666666666666667,0.8333333333332501,0.09523809523808165,0.1450108368396673,0.05499999999999973,0.27272727272724795,0.23809523809522679,conditions,the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation,i98170
es,0.25971164579645645,2,0.8060607329457569,1,0,"conditions, weather, weather condition",6,4,9,12.666666666666666,0.00035673,2.6666666666666665,0.8888888888888148,0.12820512820511834,0.4532169334747265,0.16216216216215776,0.7499999999998125,0.5714285714285307,conditions,the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation,i98170
